ID,DATE,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,SOT,LAT,LON,POWER
6804,2019/4/8,0.5313485,-3.581008,917.1893921,300.0412903,0.3506,99.11633594,0.838683908,57,17.62000084,12,0.000968,3.405083245,68.92971028,1850A,29.4758,113.2621,36.79166667
6805,2019/5/13,0.4211175,-1.223795,514.5817871,289.7415466,0.3119,86.93991406,0.776229858,1109,26.95000076,13,0.0135,6.855647498,300.5789761,2925A,38.4841,106.2739,35.13043478
6806,2019/3/24,0.0822255,-0.190409,708.2885742,277.8588257,0.0876,89.79853906,0.717425014,1041,9.520000458,12,0.0133,0.879930613,158.6708382,2195A,40.7608,107.4211,24.54166667
6807,2019/12/10,0.386651324,-0.699566,281.8775024,289.5730896,0.2677,101.5348125,0.805224173,12,25.67000008,13,0,0.940048972,116.1487466,1370A,22.2281,113.299,80.86363636
6808,2019/11/12,0.104848669,-0.173253,153.081192,275.6110535,0.1484,90.23852344,0.767835257,1111,58.25999832,12,0.000145,5.974709433,232.3986115,2695A,41.1636,80.2828,42.41666667
6809,2019/6/28,0.496275,-4.029654,567.1013184,302.6948853,0.374,98.86510156,0.853440116,85,30.43000031,13,0.000465,0.214420558,209.6723077,1342A,28.1178,112.9844,24.08333333
6810,2019/9/8,0.623815,-3.895856,519.3405762,299.4863281,0.3092,100.5223047,0.837962995,15,22.35000038,13,7.15E-05,1.547093888,39.20701823,2016A,29.719,120.251,40.47826087
6811,2019/4/23,1.755277,-0.555913,383.4658508,288.5203247,0.1132,100.282125,0.80816476,29,47.79000092,13,1.428627,0.361357226,67.32899821,1770A,41.1222,121.1178,58.61904762
6812,2019/4/12,0.829701,-2.999599,492.9172363,288.1948853,0.396,101.3174688,0.804831194,46,10.43999958,13,0.000608,3.201930585,351.3732252,2280A,32.6319,116.8306,62.125
6813,2019/10/18,1.33895,-1.152086,438.7943115,288.5288391,0.2638,101.8551094,0.806289935,29,9.470000267,13,0.598388,2.61557109,307.6157023,2283A,33.8997,116.8067,98.66666667
6814,2019/4/6,0.866141,-0.956687,516.5291138,291.2328796,0.2832,99.677375,0.786852068,109,26.76000023,13,3.831395,6.512323088,335.3115858,1317A,34.7745,113.641,57.70833333
6815,2019/1/27,0.5258825,-0.206868,256.2703857,275.3861694,0.1877,99.87857813,0.766547154,169,8.640000343,12,0.0462,1.906855451,120.6360605,1641A,35.0992,117.4518,70
6816,2019/3/30,0.3555255,-1.055822,1016.357788,284.8460999,0.1678,100.3336328,0.746765747,127,38.63000107,13,0.000587,0.390679919,47.19583068,1322A,34.7496,113.5991,41.47826087
6817,2019/10/5,1.456469,-0.800695,635.7765503,297.2406921,0.3911,101.0745,0.830314767,42,44.65999985,13,0.000392,0.761547671,275.8414934,1337A,28.2053,113.0792,56.33333333
6818,2019/4/5,0.736779,-3.078792,313.8041687,288.9570007,0.3035,100.9791484,0.813187343,1,30.88999939,12,0.147351,4.292600507,321.002891,2873A,30.89556,120.0875,31.95833333
6819,2019/12/6,0.104848669,-1.673649,487.2901306,281.1654358,0.2632,79.16638281,0.779918562,2020,32.13999939,13,1.250278,0.480027881,225.1903916,2614A,25.7054,100.1542,18.08333333
6820,2019/7/2,0.103634,-1.669554,1165.433105,289.5299988,0.2806,61.15479688,0.786389509,3645,0,12,0,0.751781813,96.97400579,1458A,29.6475,91.0874,5.454545455
6821,2019/10/30,0.344138,-1.23454,392.7387695,289.3984985,0.3414,101.9955,0.799031372,35,14.5,12,0.000393,3.47912714,99.95691901,1204A,32.215,119.491,80.29166667
6822,2019/3/26,0.742245,-1.631627,401.1465454,290.3364258,0.2994,100.8323594,0.803478829,65,36.90999985,13,1.07662,1.629661714,33.84014097,2400A,33.568,114.005,38.04545455
6823,2019/9/22,0.159205,-1.815589,487.1323547,291.3112488,0.4952,95.66029688,0.807094639,379,11.68000031,11,0,2.004944118,169.8225307,1066A,41.0112,117.9384,11.14285714
6824,2019/6/6,0.11433825,-3.913422,889.8276367,291.9859314,0.3435,97.22751563,0.806093488,233,11.46000004,13,0.217417,0.446169438,321.6510572,1787A,44.6104,129.6459,17.52631579
6825,2019/9/23,0.2279855,-3.147204,659.0789185,296.0978394,0.7271,99.34167188,0.808193359,72,3.599999905,9,0.00132,1.792217734,201.4629616,1269A,28.4231,119.879,20.39130435
6826,2019/3/19,0.204755,-2.109716,590.3716431,288.6095581,0.36,100.8950859,0.810318603,20,34.93000031,11,0.000501,1.958322051,75.67522556,2870A,32.18888889,119.4369444,62.625
6827,2019/11/13,0.173173662,-1.169389,367.8435364,279.4966125,0.232,95.76871094,0.775886231,399,30.02000046,13,0,0.098574031,191.81367,1462A,34.2749,108.882,13.90909091
6828,2019/8/14,0.274902,-1.392301,644.602478,298.5088501,0.2542,87.46195313,0.80596453,1093,31.42000008,12,2.058359,0.580298686,28.6736344,2188A,39.6572,106.7931,18.9047619
6829,2019/7/30,0.161027,-0.375672,759.3878784,295.4999695,0.276,82.54757813,0.785587769,1479,23.52000046,11,2.757611,1.320483324,235.2662642,2659A,39.7294,98.5023,17.25
6830,2019/7/30,0.212954,-4.153507,565.5571289,295.5567627,0.3907,82.74970313,0.824051514,998,23.30999947,11,0.41592,1.153533068,253.6623186,2885A,33.38256667,104.9338889,8.571428571
6831,2019/4/17,0.333206,-2.690268,542.201355,292.8220215,0.316,100.8530703,0.819968523,15,19.12000084,12,0.000569,4.33596545,314.644506,1203A,32.1883,119.68,61.54166667
6832,2019/12/12,0.538181,-0.789685,204.1911011,283.3424072,0.2482,101.2786641,0.791467721,29,20.30999947,13,0.000266,0.902516806,334.9641183,1803A,29.6816,115.9872,111.5416667
6833,2019/4/1,0.598914352,-0.537103,579.7883301,284.6566162,0.1777,101.2908828,0.760240043,26,42.90000153,13,0.000646,1.029668066,22.14878211,1302A,36.6872,116.989,43.17391304
6834,2019/9/10,0.766842,-3.27875,373.8560181,299.9328003,0.5154,100.5963359,0.846617345,43,8.579999924,12,1.913007,7.285886686,325.8188034,1233A,30.1808,120.088,36.83333333
6835,2019/4/2,0.1091,-1.047951,806.5450439,282.2706604,0.4871,99.29753906,0.759519915,173,3.549999952,9,0.000784,1.509756493,294.5159328,1009A,40.3937,116.644,23.04166667
6836,2019/12/28,0.340494,-0.252507,435.9647522,280.1373291,0.2623,100.9955469,0.784340297,69,21.77000046,13,0.032,1.771201218,32.62686062,2396A,34.0117,113.8331,71.54166667
6837,2019/9/23,0.162120197,-1.415164,467.677887,292.8719177,0.3076,101.5479219,0.817496076,14,54.93999863,13,0.0649,2.20783527,225.8998342,1643A,37.5433,121.3719,21.75
6838,2019/11/24,0.034398,-0.362139,755.7530518,270.146759,0.1842,93.3874375,0.717832554,787,23.09000015,12,0.0645,2.204238734,32.30767942,2182A,38.4928,112.7003,9.416666667
6839,2019/9/13,0.365091,-3.372613,440.769043,299.2394714,0.3251,100.9935859,0.845587071,3,22.71999931,13,0,0.834184513,317.4594762,2000A,31.909,120.237,22.5
6840,2019/8/3,0.1359745,-0.18533,1132.048584,303.7511292,0.5648,91.7469375,0.802118269,594,2.390000105,10,0,1.565239367,100.9048711,1492A,43.9469,87.4754,27.42857143
6841,2019/4/3,0.462568,-1.141376,583.6877441,285.1319885,0.2804,99.34828125,0.778102504,217,9.760000229,13,0.000107,1.110243435,43.57353005,3064A,36.2211,117.6983,48.17391304
6842,2019/7/3,0.073571,-2.103964,712.4827271,296.0037842,0.3498,87.38303906,0.801271362,1054,42.68000031,12,0.00705,0.519406921,250.009856,1585A,40.6532,109.8756,12
6843,2019/4/14,0.035309,-0.85577,579.1642456,282.3565979,0.1054,89.19688281,0.745742885,1048,50.06999969,13,0.000808,0.446627122,217.6934262,1091A,40.8033,111.658,19.91304348
6844,2019/4/26,0.392421,-1.487817,516.9586792,284.6757507,0.255,101.7091406,0.792250889,33,24.84000015,13,0,2.930156334,289.9106602,3005A,34.29,117.1814,21.83333333
6845,2019/7/29,0.215687,-0.123569,821.6129761,302.3299255,0.3781,91.63553906,0.805766514,663,27.14999962,12,0.416562,3.7979851,206.8627882,2705A,43.941,81.3364,29.04347826
6846,2019/1/5,0.13643,-0.0685,261.2838745,269.8635254,0.1701,103.0994141,0.736605748,6,22.65999985,13,0.167922,1.230671385,286.0837957,1046A,39.9419,119.5369,34.04166667
6847,2019/7/31,0.4001645,-3.290593,303.7376404,297.9311829,0.3556,90.393,0.830321219,793,32.22999954,13,5.738016,0.743056117,334.4765673,3208A,38.4153,112.7283,27
6848,2019/11/14,0.16854275,-0.75362,354.2797241,282.0993042,0.1971,98.67224219,0.779057617,140,54.56999969,13,0.00057,1.637809152,57.64403292,1656A,36.1942,117.1436,42.25
6849,2019/8/16,0.117906331,-4.516328,351.7724915,301.1448975,0.7484,95.24674219,0.843954293,357,45.95999908,13,0.00606,1.845836305,189.8253624,2565A,30.1259,104.6294,16.25
6850,2019/12/13,0.469856,-1.324618,367.1351929,293.1136475,0.3847,101.7022266,0.819137661,7,28.21999931,11,0.000518,1.090469809,339.1346931,2503A,21.9508,108.6553,60.25
6851,2019/10/21,0.126409,-1.261554,405.0585938,280.6004944,0.2856,100.4964141,0.765687605,119,6.429999828,12,2.696751,1.555670177,349.7646944,1129A,45.755,126.542,8.875
6852,2019/3/29,0.089058,-0.454964,1537.093018,276.37146,0.0974,88.93613281,0.730663234,943,43.54000092,10,0.000855,3.694685666,101.3272015,2183A,37.5211,111.1406,16.16666667
6853,2019/2/5,0.2753575,-0.0166,545.4341431,275.552948,0.1332,91.07333594,0.728527047,787,24.14999962,12,0.0372,1.457595007,25.65055019,2182A,38.4928,112.7003,109.3333333
6854,2019/9/24,0.107278,-1.604761,424.3123779,278.1360779,0.4338,70.73360938,0.785867397,3113,2.119999886,11,0.000184,0.631154924,279.0712172,2671A,36.9639,100.9048,21.09090909
6855,2019/12/11,0.278546,-0.939584,312.3100891,287.9118347,0.2869,100.1374063,0.786968471,106,49.65000153,11,0.00111,0.636186314,38.95737386,2515A,24.4072,111.5622,56.59090909
6856,2019/6/10,0.18198,-0.348053,1015.183411,299.4876404,0.2204,88.01678906,0.790816389,1088,101.8600006,11,1.504519,0.813716724,257.9121154,2640A,38.2839,109.7289,31.91666667
6857,2019/12/6,0.585553,-0.398206,364.7120056,277.6856995,0.3219,103.3125078,0.778087071,18,22.88999939,13,0.04,1.788602069,181.8167141,1272A,31.8706,117.259,25.625
6858,2019/9/29,0.533626,-3.643455,494.0137634,299.4407959,0.2961,99.68035938,0.834157192,83,34.63000107,13,0.00572,0.471249875,346.6437259,1406A,22.8464,108.239,62.04545455
6859,2019/9/1,0.3864995,-3.666942,694.5715332,296.2741089,0.6914,100.4877422,0.82602199,106,6.699999809,12,0.00515,1.301883811,233.3266503,2218A,42.2864,123.8489,15.53333333
6860,2019/10/5,1.226897,-0.898899,631.5968628,297.5028381,0.4326,100.8412891,0.829494019,72,13.25,12,0.000392,1.034042597,268.8609663,1514A,27.9119,112.9074,68.08333333
6861,2019/11/25,0.184713,-0.263102,433.4025879,275.5610962,0.2735,102.9266016,0.755602417,51,34.43000031,13,0.0307,1.282444392,166.2282935,3171A,34.445,115.6125,14.95652174
6862,2019/10/20,0.243624338,-1.479119,287.9985352,292.9848022,0.2649,101.3823828,0.811066982,40,17.52000046,12,0.000359,1.787394322,175.1414409,2309A,31.7797,116.5068,43.08333333
6863,2019/8/18,0.832434,-4.252661,560.2467041,303.8940735,0.7398,95.66244531,0.847033604,311,21.12999916,12,1.855883,1.274981061,273.8919546,1884A,28.7867,104.6061,45.91666667
6864,2019/8/11,0.1715035,-1.678031,594.3885498,293.4378967,0.2731,89.43932031,0.799199829,915,43.77000046,13,0.00111,0.431023338,91.75242552,1491A,43.768,87.6046,14
6865,2019/12/12,0.185624,-0.560343,610.9020386,279.5544128,-0.3,102.6522109,0.775817348,45,44.99000168,14,0.000266,1.564751656,71.69124921,1310A,36.0654,120.4134,20.95833333
6866,2019/12/2,0.1323305,-0.536159,232.7742004,274.9066467,0.2406,97.59010156,0.755280762,351,23.88999939,13,0.000497,1.157031374,317.1078192,1941A,34.5021,109.4266,26.45833333
6867,2019/5/7,0.120032,-2.181408,1133.72583,289.6366882,0.5835,97.51500781,0.767701939,245,3.180000067,7,0.000261,0.130681702,318.2288263,1124A,43.7878,125.454,16.04166667
6868,2019/1/25,0.1250425,-0.138688,396.7882996,271.3122559,0.1505,103.6981563,0.728041033,6,40.95999908,13,0.0978,2.567908197,193.7890871,1021A,39.0877,117.307,31
6869,2019/1/14,0.525427,-0.237931,600.9237671,272.3957214,0.1275,102.9665781,0.737912772,5,40.27000046,13,0.00129,1.165992338,112.9244345,1017A,39.1082,117.237,222.2083333
6870,2019/4/7,0.325918,-2.907775,325.5580444,296.5697327,0.3555,100.4892578,0.831510795,33,24,13,0.00818,2.775566778,77.49247269,3153A,30.4908,114.3877,45.45833333
6871,2019/9/23,0.082681,-1.297167,378.068512,291.1578979,0.5368,87.82267188,0.786709246,1021,0.340000004,10,2.126534,4.532096542,225.1851736,2707A,47.9047,88.1214,16.2173913
6872,2019/11/11,0.163456338,-0.535069,313.9709473,285.5193176,0.2599,101.3492656,0.785643223,32,29.25,13,1.998187,0.912409273,206.8800295,1648A,36.7019,119.12,36.45833333
6873,2019/10/28,0.282493676,-1.886412,354.8881531,288.8304138,0.4688,98.39710156,0.81387861,320,5.809999943,13,0.000179,0.677382924,180.4888396,1897A,29.3628,104.7547,41.5
6874,2019/10/28,0.056262,-1.801391,349.5522156,289.522644,0.5713,99.21176563,0.807945121,40,8.159999847,12,0.000179,2.109510909,222.5182594,1842A,30.696,111.268,13.34782609
6875,2019/7/31,0.32774,-3.922198,420.1699219,303.7227783,0.4217,100.3669531,0.854878279,19,33.18000031,13,0.0917,2.712216587,351.6284772,2274A,32.9673,117.3536,17.89473684
6876,2019/3/12,0.78324,-2.881712,869.3013916,284.1542969,0.097,101.9894141,0.789153094,13,48.43999863,13,0.000306,1.807764355,283.2524548,1142A,31.2036,121.478,79.2173913
6877,2019/5/22,0.1314195,-4.079939,427.7117615,294.7989807,0.6148,97.68242969,0.825238647,202,25.87999916,10,0.315902,0.495986213,357.4708368,2493A,28.3169,109.7325,21.58333333
6878,2019/7/29,0.220242,-0.754574,476.3941956,298.0388489,0.3731,89.23853906,0.789038958,852,35.50999832,12,0.00149,3.405590021,187.5762132,1494A,43.831,87.6432,42.17391304
6879,2019/5/13,0.1204875,-1.319781,957.0166626,289.1696777,0.1992,99.49999219,0.783281599,15,34.09999847,13,1.378922,3.151130609,301.6501359,1608A,40.7514,120.8392,24.40909091
6880,2019/9/6,0.690318,-1.278774,607.2476807,300.6467285,0.4083,99.87852344,0.821630859,46,55.38999939,13,0.213531,0.533362523,206.5404295,1001A,39.8673,116.366,49.95833333
6881,2019/8/16,0.179247,-3.222867,380.2256165,294.679657,0.5897,81.47869531,0.830121286,881,20.04000092,9,4.736103,0.608152425,89.98047297,2619A,25.8417,98.8546,10.13636364
6882,2019/11/14,0.296766,-1.672513,333.4854431,287.9346008,0.5941,96.75670313,0.806788766,305,0,10,0.00057,1.049368589,339.5522548,1886A,28.71583,104.5761,25.41666667
6883,2019/5/11,0.406997,-2.657485,196.3596802,291.3954468,0.4064,101.0000547,0.826699393,4,27.09000015,14,0,3.598423035,84.99133267,1260A,29.9944,122.19,19.08333333
6884,2019/3/4,0.224797,-0.185855,328.8747253,276.1026917,0.1702,99.97049219,0.743413958,131,10.71000004,12,0.00094,2.630875077,147.609965,2233A,45.0878,124.8292,58.625
6885,2019/11/13,0.210221,-0.343458,927.6117554,269.4264832,0.2944,101.6939219,0.728903111,46,22.52000046,13,0.0167,2.631143927,230.0292908,1108A,41.9228,123.3783,14.08333333
6886,2019/12/31,0.513584,-0.571456,340.1338806,262.924469,0.2401,98.10325781,0.719046936,71,18.59000015,12,0.00948,0.356201921,239.116525,2432A,32.0197,112.155,25.66666667
6887,2019/9/18,0.114869669,-2.598013,560.151123,285.9703369,0.6115,101.2338047,0.785019095,97,9.869999886,13,0.000143,0.98955031,311.8038753,1748A,41.1196,123.044,6.090909091
6888,2019/5/24,0.230263,-2.530409,981.9262085,290.7850952,0.4288,74.58395313,0.772879813,2238,19.72999954,13,0,1.624334116,87.80793013,3055A,36.6428,101.7775,33.75
6889,2019/11/14,0.1569275,-0.262721,313.4281616,284.5802612,0.2564,100.5112422,0.776886161,60,25.5,13,0.00057,1.182361075,81.2101486,1050A,36.61981,114.4965,27.2173913
6890,2019/7/3,0.053529,-0.0499,932.2041016,303.5050964,0.1901,88.94670313,0.802086269,977,65.58000183,13,0.795894,3.539724961,217.4131549,1958A,41.7128,86.2381,21.29166667
6891,2019/3/9,0.764412648,-1.081916,342.0566406,282.300415,0.3268,94.56288281,0.779638585,378,64.80999756,13,0.00182,0.251894919,217.982334,1468A,34.3474,108.935,85.71428571
6892,2019/11/14,0.222064,-0.878519,174.0167084,285.0113525,0.2575,95.28553125,0.784547991,365,15.61999989,14,0.00057,1.30955039,238.631801,2866A,35.04388889,111.0522222,34.39130435
6893,2019/6/2,0.654789,-0.749871,573.9273071,301.6621094,0.3045,99.17614844,0.813530797,23,28.87999916,13,1.5272,1.593093264,253.2348686,1055A,38.8756,115.442,44.4
6894,2019/2/14,0.083288331,-0.369599,111.8740005,268.9147644,0.5796,65.85679688,0.74925075,2622,20.20000076,6,0.000377,2.43662098,165.7033348,2567A,31.9025,102.2218,16.625
6895,2019/3/24,0.574621,-2.57835,441.9110107,285.4746399,-0.3,101.5402891,0.797320121,12,55.95999908,13,0,1.9095027,309.4892035,1230A,30.3119,120.12,57.875
6896,2019/3/23,0.2288965,-1.87857,714.6327515,280.0490112,0.1858,102.0593516,0.77723005,38,20.39999962,13,0.00154,1.897934315,61.36500401,1660A,35.4234,119.5198,27.58333333
6897,2019/9/26,0.398798,-1.407571,778.9638672,297.3441772,0.3787,96.5255,0.810869838,158,25.44000053,9,0.964958,0.297458145,169.6489166,2325A,26.2708,117.6353,32.33333333
6898,2019/3/27,0.821502,-1.798826,237.8851166,288.4249878,0.378,100.4242734,0.819312744,8,42.09000015,12,0.000642,1.481873207,338.1097584,1235A,29.8208,121.56,29.58333333
6899,2019/6/20,0.580998,-2.115397,249.1083221,299.4211426,0.6787,95.08564844,0.84511867,430,6.170000076,9,0.441723,1.511105607,212.1399974,2535A,29.5467,103.7705,26.17391304
6900,2019/1/23,0.334420676,-1.418671,267.2635803,280.5554199,0.1998,101.3162422,0.783288313,13,25.62999916,13,0.00134,1.128840098,176.0856515,1243A,27.9939,120.677,73.95833333
6901,2019/5/31,0.164671,-0.950879,1350.997803,295.1557617,0.3033,77.56646875,0.801806902,1989,30.26000023,9,0.641333,1.141988589,207.1088716,2615A,25.5811,100.2171,22.94444444
6902,2019/2/24,1.139441,-0.86699,288.9795837,280.3001404,0.1656,101.3173125,0.782581351,69,24.70000076,13,0.0232,0.397401882,92.66126337,2396A,34.0117,113.8331,190.25
6903,2019/11/20,0.527249,-0.962267,345.6821594,286.2025757,0.3916,101.8583594,0.794346837,42,33.56999969,13,0,1.904269373,331.4294782,1337A,28.2053,113.0792,39.375
6904,2019/4/3,0.569155,-0.579695,608.1643066,289.425293,0.6656,101.1543672,0.781200823,65,2.369999886,12,0.000107,0.627675371,103.817111,1818A,36.061,114.483,94.16666667
6905,2019/3/22,0.070838,-0.532219,1496.016724,276.1443481,0.2055,98.87109375,0.736513759,233,4.96999979,11,0.000787,0.497713921,253.5863157,2223A,41.615,120.3939,29.16666667
6906,2019/10/10,0.576139352,-1.068785,409.8162842,300.0423889,0.2994,100.0509453,0.836712908,48,18.80999947,10,0.000162,1.982314562,278.9143775,2344A,29.2786,117.1983,36.4
6907,2019/12/13,0.6679985,-0.902773,190.1430206,285.5005188,0.5002,101.1360234,0.801148682,90,9.159999847,10,0.026,1.739660505,337.3062292,1344A,28.3586,112.9958,98.58333333
6908,2019/1/8,0.068712334,-0.0029,388.6743774,268.2997131,0.1141,103.0169375,0.717682582,55,46.59000015,13,0.000107,1.986112389,254.3590132,1006A,39.9425,116.361,8.041666667
6909,2019/6/11,1.134886,-4.414681,544.1705933,299.7792664,0.5281,99.65530469,0.83910165,36,13.17000008,12,0.0162,4.961022968,260.6259057,2360A,28.2264,117.0222,51.69565217
6910,2019/9/29,0.417018,-1.510915,498.8783569,299.3878784,0.4726,99.44110938,0.816991751,122,28.37999916,10,0.0698,0.490955712,185.21348,2491A,27.7044,111.9892,56
6911,2019/5/6,0.096649669,-1.341363,1164.788086,290.0615845,0.3636,100.9244297,0.759347098,56,35.59000015,13,1.516938,0.829509217,35.69295796,1007A,39.9934,116.315,15.34782609
6912,2019/1/16,0.138252,-0.00272,186.7767181,270.2062378,0.1351,101.4830781,0.722921143,65,16.05999947,13,0.0892,1.687516381,66.89639502,1078A,37.0533,114.5261,67.70833333
6913,2019/7/25,0.472589,-4.638754,514.3649292,303.7943115,0.4618,99.61148438,0.852244437,72,9.029999733,12,2.685399,1.20012429,249.5941938,1514A,27.9119,112.9074,20.16666667
6914,2019/6/25,0.620171,-4.033695,449.0117798,299.7062988,0.253,95.53539063,0.837872838,266,24.31999969,13,0.00506,2.563196065,287.9146026,2644A,32.6975,109.0072,30.65217391
6915,2019/7/5,0.128534669,-4.356845,437.2894592,296.2555237,0.4584,88.40463281,0.825783168,706,8.329999924,10,2.259805,1.159197899,34.62080207,3045A,33.8471,109.9643,13.54166667
6916,2019/1/23,0.18539625,-0.254153,168.5318146,274.1393127,0.1525,101.8557891,0.762919747,61,26.87000084,13,0.000789,1.307222417,58.6767905,1972A,36.799,119.976,80.45833333
6917,2019/3/20,0.506296,-2.390733,713.2871094,295.587738,0.2564,99.73844531,0.835274484,49,56.81999969,13,0.000428,0.281907313,345.6669036,1511A,27.8403,112.9118,42.16666667
6918,2019/5/18,0.632925,-3.985344,551.5289917,302.4953308,0.2394,99.13965625,0.854565168,30,6.989999771,12,0.000497,0.459212595,155.2732441,2495A,23.4792,111.2897,34.5
6919,2019/5/16,0.787491352,-1.380806,595.7067871,297.4265137,0.3155,100.1307031,0.824993809,39,10.93000031,13,0.0837,1.136312245,12.29663098,1039A,39.6679,118.2185,70.79166667
6920,2019/10/3,0.459835,-1.667602,343.2893677,296.2615051,0.355,99.75360938,0.81512582,137,15.39000034,13,0.000673,1.591383095,34.70336092,1299A,36.6114,116.988,28.21428571
6921,2019/12/27,0.4857985,-0.823651,226.6584473,280.4697571,0.3143,101.7243438,0.779574149,48,18.34000015,9,0.0167,0.827967046,299.2157372,1849A,29.3678,113.1772,61.16666667
6922,2019/2/11,0.110922,-1.231818,920.8164063,292.2033997,0.3116,85.44430469,0.77955828,1133,24.13999939,12,0.0825,0.437691472,38.55508373,1890A,26.585,101.7169,19.16666667
6923,2019/8/29,0.3824,-2.436341,791.6348267,294.7103882,0.3629,99.86984375,0.819166521,57,13.81999969,12,0.0304,0.794796989,229.9629419,1969A,36.865,120.537,19.5
6924,2019/12/29,0.199289,-0.123389,401.8578186,270.4319763,0.2427,84.36967969,0.735426636,1388,54.49000168,13,0.20158,2.548692329,147.8520902,2656A,35.5461,106.6692,15.70833333
6925,2019/7/21,0.433416,-3.397644,678.7148438,304.3161316,0.5745,99.91671094,0.850354963,46,13.81999969,13,0.00322,2.239385625,346.4761106,2280A,32.6319,116.8306,25.70833333
6926,2019/4/19,0.123676,-1.463161,440.1131897,286.7082214,0.4557,95.63283594,0.770213536,485,16.30999947,10,1.430593,4.436282145,95.38305411,2709A,44.2967,86.0497,17.56521739
6927,2019/4/5,0.786884,-0.73615,495.8484497,293.7998352,0.288,100.0648594,0.79265067,49,26.93000031,12,0.00409,3.164160439,297.2018948,2395A,35.767,115.0772,88.125
6928,2019/5/22,0.375112,-3.237293,214.1180267,294.7834473,0.2967,100.9452656,0.82902056,8,45.88999939,13,0.00136,2.881023558,298.4794846,1236A,29.9572,121.713,40
6929,2019/5/2,0.2853785,-2.418466,728.2383423,292.9005737,0.2153,100.7757578,0.780008109,40,3.559999943,12,0.0968,2.102223461,230.2161518,1982A,37.187,122.019,25.58333333
6930,2019/9/5,0.497186,-2.592789,535.5668945,297.6623535,0.4159,100.3930938,0.832177647,40,21.01000023,13,0.00137,3.339890139,302.1290112,1655A,35.4039,116.5546,36.41666667
6931,2019/12/12,0.194430338,-0.107953,342.4983826,277.4687195,0.2345,102.230625,0.763612409,23,27.29999924,13,0.00139,2.199094895,28.5296904,1624A,37.4489,116.3189,37.75
6932,2019/11/18,0.2316295,-0.256131,355.1786194,276.0484009,0.2564,101.8531328,0.744741647,60,25.5,13,0.0757,1.912809338,121.059231,1050A,36.61981,114.4965,35.125
6933,2019/2/21,0.402624211,-0.205268,212.8591309,275.4994202,0.1667,102.4312344,0.768611101,17,26.13999939,13,0.0306,1.205404214,218.5321541,2919A,39.5453,116.7022,160.25
6934,2019/9/30,0.6925955,-2.179571,569.4621582,295.5937195,0.3052,100.8005391,0.821335624,26,57.65000153,13,2.249392,1.003022553,293.9669246,2214A,41.2736,123.1761,39.2173913
6935,2019/4/15,0.1879015,-2.015017,619.0651855,288.0570068,0.1395,100.9057969,0.787684937,37,6.329999924,13,0.139919,3.483640043,230.4351819,1981A,37.197,122.038,20.65217391
6936,2019/3/7,0.057173,-0.485748,320.8738098,275.8112793,0.1039,101.5133047,0.75634225,29,43.93999863,13,0.00119,2.185718798,301.2630707,1770A,41.1222,121.1178,19.33333333
6937,2019/10/12,0.293122,-0.733485,482.5092773,290.8826294,0.1922,101.3720469,0.817240252,37,6.039999962,13,0.00114,0.693404798,43.07792666,1981A,37.197,122.038,24.70833333
6938,2019/11/23,0.385436676,-0.969707,428.8346252,294.731781,0.428,101.28775,0.829013061,11,30.53000069,12,0.000497,0.259427184,15.6222197,1689A,21.6828,110.8592,47.16666667
6939,2019/5/9,0.565207352,-3.211799,507.6135254,294.5487976,0.713,99.85646875,0.822839791,39,13.10000038,10,0.000644,5.399437268,269.9046903,2346A,29.2956,117.2461,33.16666667
6940,2019/3/9,0.250305,-0.660462,626.1113281,275.7675171,0.168,85.61871875,0.760371443,1466,32.09999847,13,0.00104,0.795590546,344.2851029,1592A,39.8261,109.9486,33.29166667
6941,2019/12/15,0.443437,-0.739766,360.4880676,293.2351379,0.221,98.69203906,0.823644409,83,36.24000168,11,0.0233,0.49392572,277.5552655,1713A,22.9394,112.0369,50.79166667
6942,2019/3/22,0.259415,-1.394628,651.8605347,281.3002014,0.165,101.6961719,0.772045986,80,22.73999977,13,0.000787,1.573471111,68.34196586,1620A,34.9817,118.2764,18.54166667
6943,2019/4/21,0.471678,-0.699247,604.2453003,288.2965088,0.373,100.5941641,0.791165684,46,67.66999817,13,0.137963,2.737767292,233.4925846,1001A,39.8673,116.366,61.04166667
6944,2019/8/23,0.163456338,-0.0847,844.390625,297.6607361,0.2128,84.63103125,0.791369803,1390,42.45000076,10,0.000215,4.032492489,39.23928252,2702A,37.1013,79.9117,30
6945,2019/8/21,0.137341,-0.116947,763.3417358,294.269043,0.1435,84.99644531,0.796409912,1367,16.93000031,10,0.140093,1.414890466,342.1854131,2701A,37.1152,79.9485,74.4
6946,2019/11/14,0.22753,-1.367787,586.3969116,285.6062317,0.4016,102.2459922,0.794907052,2,43.27999878,12,0.00057,0.697169187,212.0912206,1168A,31.96,120.913,21.375
6947,2019/11/19,0.247572,-1.004213,282.4067688,283.9308777,0.3969,102.4413047,0.788623396,40,24.82999992,13,0,3.841733303,118.9248353,1328A,30.5494,114.3006,26.04347826
6948,2019/12/27,0.1860795,-0.304041,293.6037598,277.8332825,0.2459,101.2886328,0.762417603,74,34.50999832,13,0.00102,1.385490779,89.57948119,1826A,34.7967,114.2886,31.625
